"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        1892,      -5.312954543,      -3.993948787,      -4.430304306,      -6.836486288
          0,           0,        1893,       -5.31631077,      -3.994433733,      -4.433414998,      -6.835882589
          0,           0,        1894,      -5.319829192,      -3.994988169,      -4.436438099,      -6.835282262
          0,           0,        1895,      -5.323524629,      -3.995575084,      -4.439393045,      -6.834685384
          0,           0,        1896,      -5.327425812,      -3.996195876,      -4.442279397,      -6.834091974
          0,           0,        1897,      -5.331660168,       -3.99684808,      -4.445119387,      -6.833502014
          0,           0,        1898,      -5.336192304,      -3.997537217,      -4.447896037,      -6.832915502
          0,           0,        1899,      -5.341030632,      -3.998266469,      -4.450619543,       -6.83233245
          0,           0,        1900,      -5.346125134,      -3.999032205,      -4.453299546,      -6.831752941
          0,           0,        1901,      -5.351431672,      -3.999836852,      -4.455911746,      -6.831176847
          0,           0,        1902,      -5.356974395,      -4.000675521,      -4.458469632,      -6.830604357
          0,           0,        1903,      -5.362756672,      -4.001579018,      -4.460938046,      -6.830036038
          0,           0,        1904,      -5.368759361,      -4.002524751,      -4.463338273,      -6.829471809
          0,           0,        1905,      -5.374995659,      -4.003506215,      -4.465671321,      -6.828911414
          0,           0,        1906,       -5.38126364,      -4.004536344,      -4.467873684,      -6.828354942
          0,           0,        1907,      -5.387530578,      -4.005611431,      -4.469949561,      -6.827802418
          0,           0,        1908,      -5.393960959,      -4.006718048,      -4.471973502,      -6.827253483
          0,           0,        1909,      -5.400551852,      -4.007873483,      -4.473945429,      -6.826708024
          0,           0,        1910,      -5.407252942,      -4.009071329,      -4.475885698,      -6.826165838
          0,           0,        1911,      -5.414036847,      -4.010272147,      -4.477877942,      -6.825626242
          0,           0,        1912,      -5.419093039,      -4.011340125,      -4.480199124,      -6.825094936
          0,           0,        1913,      -5.422029207,      -4.012461705,      -4.482413197,      -6.824581697
          0,           0,        1914,      -5.424062945,      -4.013640315,      -4.484541871,      -6.824075689
          0,           0,        1915,      -5.425996558,       -4.01486196,       -4.48659494,      -6.823577237
          0,           0,        1916,       -5.42797496,      -4.016133507,         -4.488565,      -6.823086645
          0,           0,        1917,       -5.43013736,      -4.017459841,      -4.490432203,      -6.822603948
          0,           0,        1918,      -5.432433991,      -4.018839973,       -4.49219966,      -6.822129033
          0,           0,        1919,      -5.434825059,      -4.020263012,      -4.493885655,      -6.821661728
          0,           0,        1920,       -5.43724486,      -4.021728455,      -4.495497434,      -6.821201694
          0,           0,        1921,      -5.439659752,      -4.023238729,      -4.497035559,      -6.820749106
          0,           0,        1922,      -5.442108035,      -4.024754515,       -4.49855673,      -6.820306154
          0,           0,        1923,      -5.444278268,      -4.026308877,      -4.500025844,       -6.81986868
          0,           0,        1924,      -5.446177444,      -4.027902925,      -4.501457035,      -6.819436192
          0,           0,        1925,      -5.447849472,      -4.029519778,      -4.502841175,      -6.819008166
          0,           0,        1926,      -5.449373262,      -4.031178233,      -4.504215153,      -6.818584351
          0,           0,        1927,      -5.450841081,      -4.032867613,      -4.505625564,      -6.818164126
          0,           0,        1928,      -5.452412254,      -4.034584197,      -4.507036949,      -6.817746627
          0,           0,        1929,      -5.454312287,      -4.036318981,      -4.508456491,       -6.81733103
          0,           0,        1930,      -5.455869058,       -4.03808938,      -4.509898922,      -6.816916753
          0,           0,        1931,      -5.457169783,      -4.039902211,       -4.51135602,      -6.816503488
          0,           0,        1932,      -5.458249672,      -4.041751563,      -4.512828132,      -6.816091085
          0,           0,        1933,      -5.459160747,      -4.043639188,      -4.514318142,       -6.81567947
          0,           0,        1934,      -5.459958699,      -4.045566564,      -4.515814569,        -6.8152686
          0,           0,        1935,      -5.460293475,      -4.047555339,      -4.517322266,      -6.814858874
          0,           0,        1936,      -5.460391071,      -4.049582472,      -4.518807276,      -6.814450538
          0,           0,        1937,      -5.460345023,      -4.051637185,      -4.520253195,      -6.814043688
          0,           0,        1938,      -5.460132884,       -4.05368839,      -4.521622907,      -6.813638348
          0,           0,        1939,      -5.459753925,        -4.0557884,      -4.522930679,      -6.813234522
          0,           0,        1940,       -5.45920604,      -4.057935502,       -4.52417656,      -6.812832131
          0,           0,        1941,      -5.458601713,      -4.060115748,      -4.525367686,      -6.812431013
          0,           0,        1942,      -5.458118419,      -4.062319536,      -4.526496807,      -6.812030864
          0,           0,        1943,      -5.457681587,      -4.064554512,      -4.527565065,      -6.811631357
          0,           0,        1944,       -5.45728776,      -4.066816661,      -4.528578137,      -6.811232176
          0,           0,        1945,      -5.456971778,      -4.069096921,      -4.529546203,      -6.810832997
          0,           0,        1946,      -5.456661531,      -4.071397336,      -4.530470756,      -6.810433451
          0,           0,        1947,       -5.45642421,      -4.073721905,       -4.53137165,       -6.81003321
          0,           0,        1948,      -5.456182845,      -4.076066454,      -4.532227072,      -6.809631586
          0,           0,        1949,      -5.455903699,      -4.078429715,      -4.533031348,      -6.809227801
          0,           0,        1950,      -5.455625423,      -4.080809466,      -4.533780848,       -6.80882146
          0,           0,        1951,      -5.455300765,      -4.083204971,      -4.534470549,      -6.808412398
          0,           0,        1952,       -5.45493564,      -4.085613951,      -4.535092886,      -6.808000559
          0,           0,        1953,       -5.45461799,      -4.088032489,      -4.535662156,      -6.807585989
          0,           0,        1954,      -5.454389736,      -4.090473647,      -4.536191209,      -6.807168828
          0,           0,        1955,      -5.454235924,      -4.092916554,      -4.536669978,      -6.806749278
